review_id,category,rating,sentiment_label,language,review_text
9130,Clothing,5,Positive,English,amazing happy perfect good love
9131,Clothing,5,Positive,Code-mixed,perfect happy perfect perfect love superb kaam
9132,Electronics,5,Positive,English,happy good amazing happy great
9133,Electronics,5,Positive,English,perfect excellent great happy perfect
9134,Clothing,5,Positive,English,perfect perfect great love happy
9135,Clothing,5,Positive,English,perfect excellent amazing excellent happy
9136,Clothing,5,Positive,English,excellent happy love amazing excellent
9137,Clothing,5,Positive,English,love great perfect good amazing
9138,Food,3,Neutral,English,shipping product item shipping average
9139,Electronics,1,Negative,English,bad terrible unhappy broke waste
9140,Beauty,1,Negative,English,broke waste worst terrible terrible
9141,Clothing,5,Positive,English,good love love love good
9142,Electronics,5,Positive,English,excellent love happy great perfect
9143,Books,5,Positive,English,great love happy good love
9144,Clothing,3,Neutral,English,okay arrived product arrived arrived
9145,Home,5,Positive,English,amazing happy good amazing amazing
9146,Food,5,Positive,English,amazing happy great excellent great
9147,Electronics,5,Positive,English,love perfect amazing love love
9148,Beauty,5,Positive,English,love happy excellent good great
9149,Electronics,1,Negative,English,refund terrible bad broke terrible
9150,Electronics,5,Positive,English,amazing happy amazing good amazing
9151,Books,5,Positive,English,great perfect perfect excellent perfect
9152,Electronics,3,Neutral,English,average item okay average okay
9153,Electronics,5,Positive,English,amazing happy perfect perfect excellent
9154,Electronics,5,Positive,English,excellent great love good good
9155,Beauty,5,Positive,Code-mixed,happy perfect great love excellent bahut accha
9156,Clothing,5,Positive,English,amazing love happy perfect amazing
9157,Books,5,Positive,English,good happy happy love perfect
9158,Electronics,5,Positive,English,perfect great great good perfect
9159,Clothing,5,Positive,English,good perfect good happy happy
9160,Food,5,Positive,English,perfect happy great great great
9161,Home,5,Positive,English,excellent perfect amazing excellent excellent
9162,Food,5,Positive,English,amazing amazing perfect excellent amazing
9163,Electronics,1,Negative,English,refund waste unhappy terrible broke
9164,Clothing,5,Positive,English,love good love perfect good
9165,Electronics,1,Negative,English,bad terrible refund broke bad
9166,Food,1,Negative,English,waste waste terrible worst refund
9167,Electronics,5,Positive,English,good love excellent excellent great
9168,Clothing,3,Neutral,English,shipping shipping item product arrived
9169,Electronics,5,Positive,English,great love love love excellent
9170,Clothing,3,Neutral,English,arrived okay item okay arrived
9171,Electronics,3,Neutral,English,product product item shipping product
9172,Electronics,5,Positive,English,perfect perfect perfect love amazing
9173,Books,5,Positive,English,perfect love amazing great excellent
9174,Electronics,5,Positive,English,perfect happy great perfect excellent
9175,Electronics,5,Positive,English,happy perfect love great excellent
9176,Electronics,5,Positive,English,excellent perfect excellent excellent excellent
9177,Electronics,5,Positive,English,happy amazing perfect amazing perfect
9178,Home,5,Positive,English,excellent good great amazing excellent
9179,Electronics,5,Positive,English,happy amazing happy perfect great
9180,Beauty,1,Negative,English,bad bad terrible unhappy broke
9181,Electronics,1,Negative,English,terrible broke broke bad broke
9182,Electronics,5,Positive,English,great excellent perfect perfect good
9183,Electronics,3,Neutral,English,arrived okay arrived arrived product
9184,Electronics,5,Positive,English,great good amazing perfect perfect
9185,Clothing,5,Positive,English,perfect perfect excellent amazing love
9186,Electronics,5,Positive,English,perfect great good great good
9187,Electronics,5,Positive,English,amazing amazing love great great
9188,Electronics,3,Neutral,Code-mixed,arrived okay product okay item theek hai
9189,Electronics,5,Positive,Code-mixed,good excellent love excellent happy bahut accha
9190,Electronics,5,Positive,English,amazing great amazing great amazing
9191,Food,5,Positive,English,great great amazing perfect happy
9192,Beauty,5,Positive,English,happy good excellent happy amazing
9193,Clothing,5,Positive,English,perfect love amazing amazing perfect
9194,Electronics,1,Negative,English,bad broke waste bad terrible
9195,Electronics,3,Neutral,Code-mixed,okay product product average item theek hai
9196,Electronics,5,Positive,English,happy happy excellent happy great
9197,Beauty,5,Positive,Code-mixed,amazing happy happy amazing great bahut accha
9198,Electronics,5,Positive,English,excellent great love great love
9199,Electronics,5,Positive,English,love love great good excellent
9200,Electronics,5,Positive,English,amazing happy perfect perfect happy
9201,Electronics,5,Positive,English,good perfect amazing love excellent
9202,Electronics,5,Positive,Code-mixed,love amazing excellent amazing good vadiya
9203,Electronics,1,Negative,English,broke refund terrible bad broke
9204,Electronics,5,Positive,English,amazing perfect happy excellent good
9205,Electronics,3,Neutral,English,average shipping product average average
9206,Electronics,5,Positive,Code-mixed,love happy happy amazing love superb kaam
9207,Clothing,1,Negative,English,broke bad waste terrible broke
9208,Clothing,5,Positive,English,good perfect happy perfect happy
9209,Electronics,3,Neutral,English,arrived shipping okay product arrived
9210,Clothing,5,Positive,English,excellent love happy happy love
9211,Clothing,3,Neutral,English,arrived item shipping item arrived
9212,Beauty,3,Neutral,English,arrived shipping average arrived item
9213,Home,5,Positive,English,love amazing amazing happy great
9214,Electronics,1,Negative,English,bad waste refund bad unhappy
9215,Clothing,5,Positive,English,happy love amazing happy good
9216,Beauty,5,Positive,English,good perfect happy great great
9217,Electronics,3,Neutral,English,product shipping arrived item okay
9218,Electronics,5,Positive,English,good perfect perfect amazing great
9219,Electronics,5,Positive,English,great good amazing happy amazing
9220,Books,5,Positive,English,excellent good love excellent perfect
9221,Beauty,5,Positive,English,happy amazing amazing perfect happy
9222,Electronics,3,Neutral,English,average okay item okay item
9223,Electronics,3,Neutral,Code-mixed,item arrived product average product theek hai
9224,Electronics,5,Positive,Code-mixed,amazing love love love amazing vadiya
9225,Electronics,5,Positive,English,good love amazing excellent love
9226,Food,5,Positive,English,amazing happy good great excellent
9227,Clothing,5,Positive,English,good great excellent love good
9228,Electronics,5,Positive,Code-mixed,amazing happy good good happy bahut accha
9229,Electronics,5,Positive,English,excellent happy perfect excellent love
9230,Food,5,Positive,English,good excellent love amazing perfect
9231,Electronics,5,Positive,English,great amazing great great great
9232,Electronics,5,Positive,English,amazing perfect perfect happy love
9233,Electronics,5,Positive,English,great great excellent perfect excellent
9234,Clothing,5,Positive,English,great perfect good great good
9235,Clothing,5,Positive,English,great great love happy good
9236,Food,3,Neutral,English,item okay item average product
9237,Food,3,Neutral,English,average average average average okay
9238,Electronics,5,Positive,English,love amazing great amazing excellent
9239,Electronics,5,Positive,English,love happy amazing perfect perfect
9240,Electronics,5,Positive,English,excellent happy excellent love great
9241,Food,5,Positive,English,happy happy happy excellent happy
9242,Beauty,5,Positive,Code-mixed,excellent happy love love love superb kaam
9243,Electronics,5,Positive,English,good great amazing amazing perfect
9244,Beauty,3,Neutral,English,item item item okay arrived
9245,Electronics,5,Positive,English,amazing amazing good perfect great
9246,Electronics,5,Positive,English,love great amazing amazing great
9247,Electronics,5,Positive,English,happy love good great great
9248,Electronics,5,Positive,English,excellent excellent great perfect good
9249,Beauty,5,Positive,Code-mixed,perfect excellent love love happy superb kaam
9250,Electronics,5,Positive,Code-mixed,good great happy happy good superb kaam
9251,Electronics,5,Positive,English,excellent good amazing love love
9252,Electronics,5,Positive,English,perfect perfect happy amazing amazing
9253,Clothing,5,Positive,English,love happy great happy amazing
9254,Electronics,5,Positive,English,love good excellent good happy
9255,Electronics,1,Negative,English,waste unhappy unhappy unhappy worst
9256,Electronics,5,Positive,English,amazing love great love perfect
9257,Electronics,5,Positive,English,great amazing amazing amazing happy
9258,Electronics,5,Positive,English,excellent love happy happy love
9259,Home,5,Positive,English,amazing happy good good happy
9260,Electronics,5,Positive,English,perfect excellent amazing perfect good
9261,Food,1,Negative,English,bad broke broke worst worst
9262,Electronics,5,Positive,Code-mixed,great love love perfect love vadiya
9263,Electronics,5,Positive,English,good love happy perfect happy
9264,Electronics,3,Neutral,Code-mixed,item product okay shipping arrived theek hai
9265,Home,5,Positive,English,good excellent good perfect amazing
9266,Electronics,5,Positive,English,perfect love excellent amazing love
9267,Clothing,5,Positive,Code-mixed,love happy amazing good excellent m maza aa gaya
9268,Electronics,3,Neutral,English,product item average product product
9269,Electronics,3,Neutral,English,arrived arrived arrived okay okay
9270,Electronics,5,Positive,English,good good great good love
9271,Electronics,5,Positive,English,good good love love perfect
9272,Clothing,1,Negative,English,broke bad waste refund terrible
9273,Electronics,5,Positive,English,great happy amazing perfect perfect
9274,Clothing,5,Positive,English,amazing excellent good love great
9275,Clothing,3,Neutral,English,average item shipping product okay
9276,Clothing,5,Positive,Code-mixed,love excellent great perfect good vadiya
9277,Beauty,5,Positive,English,great happy perfect good amazing
9278,Clothing,5,Positive,English,great great love perfect perfect
9279,Clothing,5,Positive,English,good good amazing love good
9280,Home,5,Positive,English,excellent perfect great love love
9281,Beauty,5,Positive,Code-mixed,amazing perfect good perfect perfect superb kaam
9282,Food,3,Neutral,English,arrived product product item product
